195.118977 0.000000
195.119343 0.000000
195.119709 0.000000
195.120075 0.000000
197.359064 0.000000
197.359436 0.000000
197.359808 0.000000
197.360180 0.000000
197.360552 477.359741
197.360924 1273.413208
197.361296 1480.527222
197.361668 1042.863037
197.362040 292.059357
197.362435 0.000000
197.362807 0.000000
197.363179 0.000000
197.363551 0.000000
202.074470 0.000000
202.074856 0.000000
202.075241 0.000000
202.075627 0.000000
202.076012 0.000000
202.076398 0.000000
202.076783 0.000000
202.077169 0.000000
202.077554 0.000000
202.077940 0.000000
202.078325 0.000000
202.078711 0.000000
202.079096 0.000000
202.079482 0.000000
202.079873 0.000000
202.080259 0.000000
202.080644 0.000000
202.081030 0.000000
203.078590 0.000000
203.078979 0.000000
203.079367 0.000000
203.079756 0.000000
203.080144 388.539398
203.080532 1189.401855
203.080921 1637.666626
203.081309 1493.210327
203.081698 839.751282
203.082086 136.372070
203.082474 0.000000
203.082863 0.000000
203.083251 0.000000
203.083640 0.000000
203.084028 0.000000
203.084416 199.201736
203.084805 785.226807
203.085193 1576.616211
203.085582 1890.578857
203.085970 1455.672607
203.086358 598.776855
203.086695 0.000000
203.087083 0.000000
203.087472 0.000000
203.087860 0.000000
203.140306 0.000000
203.140694 0.000000
203.141083 0.000000
203.141471 0.000000
203.141860 180.627441
203.142248 680.338379
203.142637 1290.812866
203.143026 1443.672363
203.143414 1053.569336
203.143803 376.222534
203.144203 0.000000
203.144591 0.000000
203.144980 0.000000
203.145369 0.000000
205.628750 0.000000
205.629146 0.000000
205.629542 0.000000
205.629937 0.000000
205.630333 245.861588
205.630729 641.010620
205.631125 1162.572021
205.631520 1393.786377
205.631916 776.231323
205.632312 471.701599
205.632712 0.000000
205.633108 0.000000
205.633504 0.000000
205.633899 0.000000
206.625626 0.000000
206.626025 0.000000
206.626423 0.000000
206.626822 0.000000
206.627220 351.110718
206.627619 1074.279175
206.628018 1539.096436
206.628416 1364.535645
206.628815 680.592896
206.629214 190.989075
206.629628 0.000000
206.630026 0.000000
206.630425 0.000000
206.630823 0.000000
209.925619 0.000000
209.926027 0.000000
209.926435 0.000000
209.926843 0.000000
209.927252 306.464417
209.927660 935.425964
209.928068 1424.181885
209.928476 1437.816650
209.928884 980.957886
209.929293 361.894379
209.929708 0.000000
209.930117 0.000000
209.930525 0.000000
209.930933 0.000000
211.545660 0.000000
211.546073 0.000000
211.546486 0.000000
211.546899 0.000000
211.547312 67.366486
211.547724 675.534973
211.548137 1148.444214
211.548550 720.301819
211.548963 455.504150
211.549354 0.000000
211.549767 0.000000
211.550180 0.000000
211.550592 0.000000
232.090544 0.000000
232.091019 0.000000
232.091493 0.000000
232.091968 0.000000
232.092442 594.222168
232.092917 1383.595093
232.093391 1471.245605
232.093866 987.209595
232.094340 275.188660
232.094823 0.000000
232.095298 0.000000
232.095772 0.000000
232.096247 0.000000
234.114213 0.000000
234.114694 0.000000
234.115175 0.000000
234.115655 0.000000
234.116136 334.304962
234.116617 991.916382
234.117098 1319.575806
234.117578 708.059998
234.118059 363.069794
234.118543 0.000000
234.119024 0.000000
234.119505 0.000000
234.119985 0.000000
234.884809 0.000000
234.885292 0.000000
234.885775 0.000000
234.886258 0.000000
234.886741 399.475983
234.887225 1039.642944
234.887708 1343.065796
234.888191 755.425110
234.888674 454.246246
234.889158 0.000000
234.889641 0.000000
